timestamp,symbol,price
2025-11-23T17:38:31.345907+00:00,AAPL,271.49
2025-11-23T17:38:31.345907+00:00,NVDA,178.94
2025-11-23T17:38:31.345907+00:00,TSLA,391.05
2025-11-23T17:38:36.604144+00:00,MSFT,472.22
2025-11-23T17:38:36.604144+00:00,AAPL,271.49
2025-11-23T17:38:36.604144+00:00,NVDA,178.94
2025-11-23T17:38:36.604144+00:00,TSLA,391.05
2025-11-23T17:38:41.990220+00:00,MSFT,472.22
2025-11-23T17:38:41.990220+00:00,AAPL,271.49
2025-11-23T17:38:41.990220+00:00,NVDA,178.94
2025-11-23T17:38:41.990220+00:00,TSLA,391.05
2025-11-23T17:38:47.281449+00:00,MSFT,472.22
2025-11-23T17:38:47.281449+00:00,AAPL,271.49
2025-11-23T17:38:47.281449+00:00,NVDA,178.94
2025-11-23T17:38:47.281449+00:00,TSLA,391.05
2025-11-23T17:38:52.623686+00:00,MSFT,472.22
2025-11-23T17:38:52.623686+00:00,AAPL,271.49
2025-11-23T17:38:52.623686+00:00,NVDA,178.94
2025-11-23T17:38:52.623686+00:00,TSLA,391.05
2025-11-23T17:38:57.879354+00:00,MSFT,472.22
2025-11-23T17:38:57.879354+00:00,AAPL,271.49
2025-11-23T17:38:57.879354+00:00,NVDA,178.94
2025-11-23T17:38:57.879354+00:00,TSLA,391.05
2025-11-23T17:39:03.327599+00:00,MSFT,472.22
2025-11-23T17:39:03.327599+00:00,AAPL,271.49
2025-11-23T17:39:03.327599+00:00,NVDA,178.94
2025-11-23T17:39:03.327599+00:00,TSLA,391.05
2025-11-23T17:39:08.579861+00:00,MSFT,472.22
2025-11-23T17:39:08.579861+00:00,AAPL,271.49
2025-11-23T17:39:08.579861+00:00,NVDA,178.94
2025-11-23T17:39:08.579861+00:00,TSLA,391.05
2025-11-23T17:39:13.929791+00:00,MSFT,472.22
2025-11-23T17:39:13.929791+00:00,AAPL,271.49
2025-11-23T17:39:13.929791+00:00,NVDA,178.94
2025-11-23T17:39:13.929791+00:00,TSLA,391.05
2025-11-23T17:39:19.124720+00:00,MSFT,472.22
2025-11-23T17:39:19.124720+00:00,AAPL,271.49
2025-11-23T17:39:19.124720+00:00,NVDA,178.94
2025-11-23T17:39:19.124720+00:00,TSLA,391.05
2025-11-23T17:39:24.458752+00:00,MSFT,472.22
2025-11-23T17:39:24.458752+00:00,AAPL,271.49
2025-11-23T17:39:24.458752+00:00,NVDA,178.94
2025-11-23T17:39:24.458752+00:00,TSLA,391.05
2025-11-23T17:39:29.793917+00:00,MSFT,472.22
2025-11-23T17:39:29.793917+00:00,AAPL,271.49
2025-11-23T17:39:29.793917+00:00,NVDA,178.94
2025-11-23T17:39:29.793917+00:00,TSLA,391.05
2025-11-23T17:39:35.109995+00:00,MSFT,472.22
2025-11-23T17:39:35.109995+00:00,AAPL,271.49
2025-11-23T17:39:35.109995+00:00,NVDA,178.94
2025-11-23T17:39:35.109995+00:00,TSLA,391.05
2025-11-23T17:39:40.383224+00:00,MSFT,472.22
2025-11-23T17:39:40.383224+00:00,AAPL,271.49
2025-11-23T17:39:40.383224+00:00,NVDA,178.94
2025-11-23T17:39:40.383224+00:00,TSLA,391.05
2025-11-23T17:39:45.795055+00:00,MSFT,472.22
2025-11-23T17:39:45.795055+00:00,AAPL,271.49
2025-11-23T17:39:45.795055+00:00,NVDA,178.94
2025-11-23T17:39:45.795055+00:00,TSLA,391.05
2025-11-23T17:39:51.083135+00:00,MSFT,472.22
2025-11-23T17:39:51.083135+00:00,AAPL,271.49
2025-11-23T17:39:51.083135+00:00,NVDA,178.94
2025-11-23T17:39:51.083135+00:00,TSLA,391.05
2025-11-23T17:39:56.444680+00:00,MSFT,472.22
2025-11-23T17:39:56.444680+00:00,AAPL,271.49
2025-11-23T17:39:56.444680+00:00,NVDA,178.94
2025-11-23T17:39:56.444680+00:00,TSLA,391.05
2025-11-23T17:40:01.712849+00:00,MSFT,472.22
2025-11-23T17:40:01.712849+00:00,AAPL,271.49
2025-11-23T17:40:01.712849+00:00,NVDA,178.94
2025-11-23T17:40:01.712849+00:00,TSLA,391.05
2025-11-23T17:40:07.202281+00:00,MSFT,472.22
2025-11-23T17:40:07.202281+00:00,AAPL,271.49
